,district,living_space,price,room_count,access_date,bathroom_count,date_added,owner,property_type,link,smoker,title
162,srodmiescie,49.0,2800,3,2021-11-01,1.0,01/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/3-pokoje-saska-kepa-2800zl-z-czynszem-bezposrednio/10010093393711011469506109,,3 pokoje Saska Kępa 2800zł z czynszem bezpośrednio
250,srodmiescie,40.0,3100,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/dwa-wygodne-pokoje-w-scislym-centrum-klima/10010158570081012710620009,,"Dwa wygodne pokoje w ścisłym centrum, klima!"
163,srodmiescie,78.0,3500,2,2021-10-25,1.0,22/10/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/meszkanie-z-super-tarasem-+-srodmiescie/10010055985871010729595509,,Meszkanie z SUPER tarasem - Śródmieście!
172,srodmiescie,27.0,1800,Kawalerka,2021-11-30,1.0,11/08/2020,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/warszawa-powisle-dobra-komfortowa-kawalerka-wolna-od-zaraz/1007814364310912445357609,,Warszawa/Powiśle//Dobra. Komfortowa kawalerka wolna od zaraz.
1040,srodmiescie,38.0,3600,2,2021-12-01,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/mennica-residence/10010155826311011381140509,,Mennica Residence
77,srodmiescie,88.0,3600,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/al-jana-pawla-ii-2000-rok-chetnie-na-biuro/10010159436161012765100009,,Al Jana Pawła II 2000 rok chętnie na biuro
234,srodmiescie,98.0,5000,4,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/cztery-pokoje-z-oddzielna-kuchnia-garaz-w-cenie/10010158563361012710620009,,"Cztery pokoje z oddzielną kuchnią, garaż w cenie"
227,srodmiescie,55.0,6000,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/3-pokoje-w-wysokim-standardzie-w-scislym-centrum/10010158517871012710620009,,3 pokoje w wysokim standardzie w ścisłym centrum
225,srodmiescie,40.0,2500,Kawalerka,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/pokoj-z-oddzielna-kuchnia-w-centrum/10010158506941012710620009,,Pokój z oddzielną kuchnią w centrum
221,srodmiescie,52.0,2999,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/2-oddzielne-pokoje-przy-hali-mirowskiej/10010158506971012710620009,,2 oddzielne pokoje przy Hali Mirowskiej
219,srodmiescie,55.0,3200,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/dwupokojowe-z-aneksem-garaz-w-cenie/10010158563451012710620009,,"Dwupokojowe z aneksem, garaż w cenie"
213,srodmiescie,74.0,5000,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/2+poziomowy-apartament-krakowskie-przedmiescie/10010158595871011366864809,,"2-poziomowy apartament, Krakowskie Przedmieście"
205,srodmiescie,58.0,7800,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/swiezo-wykonczone-mieszkanie-w-cosmopolitanie/10010158688941011366864809,,Świeżo wykończone mieszkanie w Cosmopolitanie
204,srodmiescie,78.0,11900,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/prestizowy-apartament-na-24-pietrze-z-widokiem/10010158749021011366864809,,Prestiżowy apartament na 24 piętrze z widokiem
193,srodmiescie,30.0,2500,Kawalerka,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/sliczna-kawalerka-w-srodmiesciu-+-metro-poli/10010158842141012103450109,,ŚLICZNA KAWALERKA W ŚRÓDMIEŚCIU - METRO POLI.!!
84,srodmiescie,33.0,1850,Kawalerka,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/33-m2-meble-metro-nowy-swiat/10010159436131012765100009,,33 m2 meble metro Nowy Świat
85,srodmiescie,100.0,5800,4,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/plac-bankowy-100-m2-mieszkanie-biuro/10010159405281012765100009,,Plac Bankowy 100 m2 mieszkanie / biuro
184,srodmiescie,78.0,3500,2,2021-10-25,1.0,22/10/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/meszkanie-z-super-tarasem-+-srodmiescie/10010055985871010729595509,,Meszkanie z SUPER tarasem - Śródmieście!
88,srodmiescie,67.0,2600,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/3-pokojowe-metro-nowy-swiat+uniwersytet/10010159382361012765100009,,3 pokojowe metro Nowy Świat-Uniwersytet
89,srodmiescie,33.0,1845,Kawalerka,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/33-m2-po-remoncie-z-nowymi-meblami/10010159136781012765100009,,33 m2 po remoncie z nowymi meblami
174,srodmiescie,59.0,2500,2,2021-11-16,1.0,09/03/2021,,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/rydygiera-centrum-warszawy-59m2-2-pokoje-blisko-arkadii-wolne/1009011552210912583672609,,"Rydygiera/Centrum Warszawy 59m2, 2 pokoje blisko Arkadii. Wolne."
1049,srodmiescie,40.0,1900,,2021-12-01,1.0,16/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/okazja-bezp-apartament-18p-basen-fitness-sauna-lucka-city-srodm-metro-rondo-daszynskiego-english/10010154592731010475522009,,OKAZJA BEZP APARTAMENT 18P BASEN FITNESS SAUNA ŁUCKA CITY ŚRÓDM METRO RONDO DASZYŃSKIEGO ENGLISH !!!
53,srodmiescie,42.0,2800,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/apartament-w-prestizowej-inwestycji-browary-warszawskie/10010159516981012115990009,,Apartament w prestiżowej inwestycji Browary Warszawskie
338,srodmiescie,80.0,6500,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/3+%25D0%25BA%25D0%25BE%25D0%25BC-%25D0%25BA%25D0%25B2%25D0%25B0%25D1%2580%25D1%2582%25D0%25B8%25D1%2580%25D0%25B0-%25D1%2581-%25D0%25B0%25D0%25BD%25D0%25B5%25D0%25BA%25D1%2581%25D0%25BE%25D0%25BC-%25D0%25B4%25D0%25B2%25D0%25B5-%25D1%2583%25D0%25B1%25D0%25BE%25D1%2580%25D0%25BD%25D1%258B%25D0%25B5-%252B%25D1%2583%25D0%25BA%25D1%2580/10010158476661012710620009,,"3-ком. квартира с анексом, две уборные (+укр.)"
442,srodmiescie,126.0,6900,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/trzy-luksusowe-pokoje-z-dwoma-balkonami/10010157994961012710620009,,Trzy luksusowe pokoje z dwoma balkonami
553,srodmiescie,78.0,3500,2,2021-10-25,1.0,22/10/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/meszkanie-z-super-tarasem-+-srodmiescie/10010055985871010729595509,,Meszkanie z SUPER tarasem - Śródmieście!
551,srodmiescie,56.0,2800,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/eleganckie-2-pokoje-przy-placu-konstytucji/10010157994601012710620009,,Eleganckie 2 pokoje przy Placu Konstytucji
550,srodmiescie,56.0,2950,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/mieszkanie-w-kamienicy-w-sercu-starego-miasta/10010157916601012710620009,,Mieszkanie w kamienicy w sercu Starego Miasta
441,srodmiescie,73.0,3800,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/3-oddzielne-pokoje-super-lokalizacja/10010158506041012710620009,,"3 oddzielne pokoje, super lokalizacja!"
538,srodmiescie,86.0,5500,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/3+pokojowy-apartament-ul-slominskiego/10010157994651012710620009,,"3-pokojowy apartament, ul. Słomińskiego"
1074,srodmiescie,30.0,2250,Kawalerka,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/kawalerka-30m-500-m-do-wisly/10010155562881012506060109,,"Kawalerka 30m², 500 m do Wisły"
536,srodmiescie,80.0,6500,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/salon-z-aneksem-dwie-sypialnie-dwie-lazienki/10010157916661012710620009,,"Salon z aneksem, dwie sypialnie, dwie łazienki"
39,srodmiescie,50.0,2500,2,2021-11-29,1.0,11/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/2-pokojowe-50m2-warszawa-poblizu-ul-jana-pawla-solidarnosci/10010138205821012951073409,,"2 pokojowe, 50m2, Warszawa, pobliżu ul. Jana Pawła/Solidarności"
40,srodmiescie,28.0,1700,Kawalerka,2021-11-17,1.0,16/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/kawalerka-na-muranowie-28m-studio-jan-pawel-ii-avenue/10010159518431012933755609,,Kawalerka na Muranowie 28m / studio Jan Paweł II Avenue  
519,srodmiescie,82.0,5000,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/eleganckie-3-pokoje-przy-placu-zbawiciela/10010157809771012710620009,,Eleganckie 3 pokoje przy Placu Zbawiciela
516,srodmiescie,63.0,3700,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/prestizowa-okolica-kamienica/10010158476051012710620009,,"Prestiżowa okolica, kamienica"
107,srodmiescie,24.0,1700,Kawalerka,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/mieszkanie-warszawa-srodmiescie-24m2-nr-aco+mw+3656/10010159136691012765100009,,Mieszkanie Warszawa Śródmieście 24m2 (nr: ACO-MW-3656)
512,srodmiescie,49.0,3000,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/2-pokoje-na-starym-miescie/10010157809821012710620009,,2 pokoje na Starym Mieście
509,srodmiescie,87.0,4100,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/3-pokoje-przy-hali-mirowskiej/10010157994741012710620009,,3 pokoje przy Hali Mirowskiej
500,srodmiescie,106.0,10500,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/komfortowy-apartament-z-widokiem-na-wisle-powisle/10010157809881012710620009,,"Komfortowy apartament z widokiem na Wisłę, Powiśle"
498,srodmiescie,41.0,2800,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/super-2-pokoje-na-starym-miescie/10010158476161012710620009,,Super 2 pokoje na Starym Mieście
525,srodmiescie,65.0,4200,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/powisle-+-kamienica-balkon-kominek-+-po-remoncie/10010157916701012710620009,,"Powiśle - kamienica, balkon, kominek - po remoncie"
35,srodmiescie,171.0,14500,6,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/lokal-w-pieknej-kamienicy-przy-ul-wspolnej/10010159717061012424790009,,Lokal w pięknej kamienicy przy ul. Wspólnej
565,srodmiescie,240.0,18800,5,,4.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/srodmiescie-+-ul-grzybowska-5-pok-240-m-garaz-balkon-10-m/10010157713701010468572409,,"Śródmieście - ul.Grzybowska, 5 pok, 240 m, garaż,  balkon 10 m"
566,srodmiescie,50.0,3300,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/2-osobne-pokoje-w-kamienicy-na-solcu/10010157781461012836490309,,2 osobne pokoje w kamienicy na Solcu
609,srodmiescie,50.0,3200,3,2021-11-16,1.0,15/10/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/przytulne-mieszkanie-po-remoncie-w-samym-sercu-warszawy/10010027401951012723657809,,"Przytulne mieszkanie, po remoncie w samym sercu Warszawy"
608,srodmiescie,37.0,3500,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/srodmiescie+-nowe-al-solidarnosci-60b+-2-pokoje+-37m2+-metro-ratusz-arsenal/10010157353501010468740909,,Śródmieście- NOWE al. Solidarności 60B- 2 pokoje- 37m2- Metro RATUSZ ARSENAŁ  
607,srodmiescie,35.0,2500,2,2021-11-16,,16/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/super-lokalizacja-wyzszy-standard-2-pokoje-dzielna-35m2-ochrona-blisko-jana-pawla-hali-mirowskiej/10010155896851011058703209,,Super lokalizacja wyższy standard 2 pokoje Dzielna 35m2 ochrona blisko Jana Pawła Hali Mirowskiej
600,srodmiescie,98.0,5200,4,2021-10-27,2.0,27/10/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/mieszkanie-98-m2-4-pokoje-idealne-pod-biuro/10010073950451010498029409,,"Mieszkanie  98 m2 ( 4 pokoje ), idealne pod biuro !"
597,srodmiescie,50.0,3600,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/nowe-ciche-2+pok-+-wysoki-standard-srodmiescie/10010157357631010843895609,,"NOWE, ciche, 2-pok - wysoki standard ŚRÓDMIEŚCIE"
594,srodmiescie,34.0,2200,Kawalerka,2021-11-16,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/bez-prowizji-nowa-kawalerka-ul-wspolna-hoza-poznanska/10010157357681010843895609,,"BEZ PROWIZJI NOWA kawalerka, ul. Wspólna/ Hoża/ Poznańska"
592,srodmiescie,57.0,3000,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/srodmiescie-+-ul-pereca-3-pok-57-m-balkon/10010157485641010468572409,,"Śródmieście - ul.Pereca, 3 pok, 57 m, balkon"
26,srodmiescie,50.0,4300,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/srodmiescie+50m2+2-pokoje+-browary-warszawskie+wolne+0-prowizji/10010159476881010470712409,,ŚRÓDMIEŚCIE-50m2-2 POKOJE- BROWARY WARSZAWSKIE-WOLNE-0% PROWIZJI  
588,srodmiescie,107.0,6000,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/srodmiescie-+-ul-lucka-3-pok-107-m-garaz/10010157417901010468572409,,"Śródmieście - ul.Łucka, 3 pok, 107 m, garaż "
584,srodmiescie,87.0,4200,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/srodmiescie-+-ul-ptasia-3-pok-87-m-parking-balkon/10010158121051010468572409,,"Śródmieście - ul.Ptasia, 3 pok, 87 m, parking, balkon"
31,srodmiescie,47.0,3500,2,2021-11-16,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/centrum-2-umeblowane-pokoje-47-m2-po-remoncie/10010159503721010489420509,,"Centrum, 2 umeblowane pokoje, 47 m2, po remoncie"
581,srodmiescie,106.0,10000,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/srodmiescie-+-ul-grzybowska-3-pok-106-m-balkon-garaz/10010157357791010468572409,,"Śródmieście - ul.Grzybowska, 3 pok, 106 m, balkon, garaż"
578,srodmiescie,72.0,4500,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/srodmiescie-+-ul-stawki-3-pok-72-m-garaz-balkon/10010157713571010468572409,,"Śródmieście - ul.Stawki, 3 pok, 72 m, garaż, balkon  "
574,srodmiescie,88.0,4700,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/srodmiescie-+-ul-ptasia-3-pok-88-m-parking-balkon/10010158121111010468572409,,"Śródmieście - ul.Ptasia, 3 pok, 88 m, parking, balkon"
570,srodmiescie,52.0,3000,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/srodmiescie-+-ul-grzybowska-3-pok-52-m-parking/10010157510791010468572409,,"Śródmieście - ul.Grzybowska, 3 pok, 52 m, parking"
568,srodmiescie,117.0,6800,4,,2.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/srodmiescie-+-ul-grzybowska-4-pok-117-m-balkon/10010157510831010468572409,,"Śródmieście - ul.Grzybowska, 4 pok, 117 m, balkon"
567,srodmiescie,139.0,14500,4,,2.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/srodmiescie-+-ul-grzybowska-4-pok-139-50-m-garaz-2-balkony/10010158121191010468572409,,"Śródmieście - ul.Grzybowska, 4 pok, 139,50 m, garaż, 2 balkony"
497,srodmiescie,50.0,2800,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/klimatyczne-dwupokojowe/10010157916811012710620009,,Klimatyczne dwupokojowe
493,srodmiescie,56.0,3500,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/przestronne-mieszkanie-przy-placu-zbawiciela/10010157809901012710620009,,Przestronne mieszkanie przy Placu Zbawiciela
549,srodmiescie,25.0,2100,Kawalerka,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/kawalerka-na-srodmiesciu/10010157916611012710620009,,Kawalerka na Sródmieściu
458,srodmiescie,59.0,3100,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/klimatyczne-2-pokoje-w-przedwojennej-kamienicy/10010157916981012710620009,,Klimatyczne 2 pokoje w przedwojennej kamienicy
51,srodmiescie,25.0,1700,Kawalerka,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/25m2-z-balkonem-ul-zgoda-scisle-centrum-pilne/10010159690031012102120009,,"25m2 z balkonem, ul. Zgoda, ścisłe Centrum, PILNE"
489,srodmiescie,97.0,7500,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/salon-z-aneksem-i-2-sypialnie-pl-grzybowski/10010157809911012710620009,,Salon z aneksem i 2 sypialnie pl. Grzybowski
448,srodmiescie,45.0,2900,Kawalerka,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/studio-w-samym-centrum-miasta-kawalerka-metro/10010157994941012710620009,,"Studio w samym centrum miasta, kawalerka, metro"
470,srodmiescie,64.0,3880,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/wyjatkowy-loft-z-antresola-przy-hozej/10010157809971012710620009,,Wyjątkowy loft z antresolą przy Hożej
468,srodmiescie,49.0,3000,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/2+%25D0%25BA%25D0%25BE%25D0%25BC%25D0%25BD%25D0%25B0%25D1%2582%25D0%25BD%25D0%25B0%25D1%258F-%25D0%25BA%25D0%25B2%25D0%25B0%25D1%2580%25D1%2582%25D0%25B8%25D1%2580%25D0%25B0-%25D0%25BD%25D0%25B0-%25D1%2581%25D1%2582%25D0%25B0%25D1%2580%25D1%2583%25D0%25B2%25D0%25BA%25D0%25B5-%252B%25D1%2583%25D0%25BA%25D1%2580/10010157994881012710620009,,2-комнатная квартира на Старувке (+укр.)
449,srodmiescie,60.0,3000,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/srodmiescie/wyjatkowe-dwupokojowe-z-balkonem-metro-starowka/10010157994931012710620009,,"Wyjątkowe dwupokojowe z balkonem, metro, Starówka"
155,targowek,25.0,1400,Kawalerka,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/targowek/mieszkanie-25m2-widna-kuchnia-po-remoncie-super/10010159115041012102110109,,Mieszkanie 25m2 Widna kuchnia po remoncie SUPER
81,targowek,38.0,1950,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/targowek/brodno-38-m2-%252B-loggia/10010159405301012765100009,,Bródno 38 m2 + loggia
539,targowek,55.0,2500,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/targowek/2-sypialnie-salon-z-aneksem-garaz/10010157994641012710620009,,"2 sypialnie, salon z aneksem, garaż"
641,targowek,37.0,1600,Kawalerka,2021-12-01,1.0,16/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/targowek/studio-tuz-przy-stacji-metra-%252B-garaz-%252B-balkon-bezposrednio/10010157353381010470598009,,"Studio tuż przy stacji Metra + garaż + balkon, Bezpośrednio"
481,targowek,53.0,2400,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/targowek/super-lokalizacja-cicha-okolica-garaz-i-komorka/10010158476211012710620009,,"Super lokalizacja, cicha okolica, garaż i komórka"
392,targowek,50.0,2500,2,2021-11-05,1.0,05/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/targowek/klimatyczne-mieszkanie-50m2-metro-trocka/10010112042021011109916109,,Klimatyczne mieszkanie 50m2 METRO TROCKA
96,targowek,38.0,1900,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/targowek/brodno-38-m2-z-meblami/10010159382331012765100009,,Bródno 38 m2 z meblami
466,targowek,60.0,2500,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/targowek/salon-z-otwarta-kuchnia-i-2-pokoje-komorka-garaz/10010157994891012710620009,,"Salon z otwartą kuchnią i 2 pokoje, komórka, garaż"
223,targowek,240.0,11000,6,,,16/11/2021,Agencja,Dom,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/targowek/%25D0%25BA%25D0%25BE%25D0%25BC%25D1%2584%25D0%25BE%25D1%2580%25D1%2582%25D0%25BD%25D1%258B%25D0%25B9-%25D0%25B4%25D0%25BE%25D0%25BC-%25D0%25BD%25D0%25B0-20-%25D1%2587%25D0%25B5%25D0%25BB%25D0%25BE%25D0%25B2%25D0%25B5%25D0%25BA-%252B%25D1%2583%25D0%25BA%25D1%2580/10010158506951012710620009,,Комфортный дом на 20 человек (+укр.)
396,targowek,50.0,2600,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/targowek/przestronne-dwa-pokoje-garaz-i-komorka-w-cenie/10010158506151012710620009,,"Przestronne dwa pokoje, garaż i komórka w cenie"
